time,Raw cam yaw,Raw odom yaw,Kalman filtered fused yaw
12.042997121810913,0.0002790674043353647,4.5102810375396984e-17,4.765068548073792e-17
12.147103071212769,-0.0007284315652213991,4.5102810375396984e-17,4.0440741033709315e-17
12.26052212715149,-9.795268124435097e-05,4.5102810375396984e-17,4.4655576979246714e-17
12.341900110244751,-9.795268124435097e-05,0.004747935513921095,0.0047479355139210793
12.447611093521118,-0.00038089192821644247,0.004747935513921095,0.0047479355139210845
12.543576002120972,0.003527142805978656,4.5102810375396984e-17,5.0740661672321608e-17
12.642717123031616,0.00047562108375132084,4.5102810375396984e-17,4.5644911461639737e-17
12.74212121963501,0.01038746815174818,0.004747935513921102,0.0047479355139211062
12.846655130386353,0.01038746815174818,0.004747935513921102,0.0047479355139211045
12.94693899154663,0.002817917848005891,4.5102810375396984e-17,4.5970172113385388e-17
13.062110185623169,0.007761932909488678,0.004747935513921095,0.0047479355139210958
13.147634029388428,0.006313920486718416,0.004747935513921095,0.0047479355139210949
13.261917114257812,0.003378072986379266,3.8163916471489756e-17,3.903127820947816e-17
13.340691089630127,0.003378072986379266,0.004747935513921088,0.004747935513921088
13.450317144393921,0.0038176095113158226,0.004747935513921088,0.004747935513921088
13.551873207092285,0.003961195703595877,0.004747935513921088,0.004747935513921088
13.660203218460083,0.0034026005305349827,3.122502256758253e-17,3.1225022567582528e-17
13.767697095870972,0.0034026005305349827,3.122502256758253e-17,3.1225022567582528e-17
13.853296041488647,-0.002528681419789791,3.122502256758253e-17,3.1225022567582528e-17
13.94376015663147,-0.0023204220924526453,3.122502256758253e-17,3.1225022567582528e-17
14.047186136245728,-0.011378416791558266,3.122502256758253e-17,3.1225022567582528e-17
14.140138149261475,-0.008053965866565704,3.122502256758253e-17,3.1225022567582528e-17
14.24454402923584,-0.006071904674172401,3.122502256758253e-17,3.1225022567582528e-17
14.360112190246582,-0.006071904674172401,-0.0047479355139210255,-0.0047479355139210255
14.449514150619507,-0.0007050034473650157,2.42861286636753e-17,2.4286128663675299e-17
14.552427053451538,-0.0002996641560457647,2.42861286636753e-17,2.4286128663675299e-17
14.646713018417358,0.00034621337545104325,2.42861286636753e-17,2.4286128663675299e-17
14.743008136749268,0.006500940304249525,2.42861286636753e-17,2.5153490401663703e-17
14.919901132583618,0.006500940304249525,-0.0047479355139210325,-0.0047479355139210325
14.965748071670532,0.006500940304249525,-0.0047479355139210325,-0.0047479355139210316
15.07477617263794,0.011764456517994404,-0.0047479355139210325,-0.0047479355139210325
15.160681009292603,0.006303082220256329,2.42861286636753e-17,2.4286128663675299e-17
15.25034213066101,0.011278297752141953,2.42861286636753e-17,2.6020852139652106e-17
15.344353199005127,0.011278297752141953,2.42861286636753e-17,2.4286128663675299e-17
15.446107149124146,0.01573948748409748,0.004747935513921081,0.004747935513921081
15.547283172607422,0.012414349243044853,3.122502256758253e-17,3.1225022567582528e-17
15.660109043121338,0.010126577690243721,3.122502256758253e-17,3.1225022567582528e-17
15.760196208953857,0.010126577690243721,3.122502256758253e-17,3.1225022567582528e-17
15.843852043151855,0.01568186841905117,0.004747935513921081,0.004747935513921081
15.94308614730835,0.01948271505534649,2.42861286636753e-17,2.4286128663675299e-17
16.045202016830444,0.02516203187406063,2.42861286636753e-17,2.4286128663675299e-17
16.180554151535034,0.019852289929986,2.42861286636753e-17,2.4286128663675299e-17
16.26057505607605,0.019852289929986,0.004747935513921081,0.0047479355139210828
16.350463151931763,0.020554043352603912,0.004747935513921081,0.004747935513921081
16.45129704475403,0.017212476581335068,0.004747935513921081,0.0047479355139210828
16.546754121780396,0.021388575434684753,0.004747935513921081,0.004747935513921081
16.644302129745483,0.020684923976659775,0.009495871027842138,0.004747935513921081
16.74343705177307,0.01862715743482113,0.009495871027842138,0.0094958710278421378
16.842523097991943,0.01862715743482113,0.009495871027842138,0.0094958710278421378
16.942912101745605,0.015341827645897865,0.009495871027842138,0.0094958710278421378
17.04401922225952,0.0099691366776824,0.004747935513921081,0.004747935513921081
17.143896102905273,0.012566225603222847,0.004747935513921081,0.004747935513921081
17.243252992630005,0.0056188832968473434,2.42861286636753e-17,2.4286128663675299e-17
17.46819519996643,0.0056188832968473434,1.734723475976807e-17,1.7347234759768071e-17
17.550188064575195,0.0056188832968473434,1.734723475976807e-17,1.7347234759768071e-17
17.570829153060913,0.008704420179128647,1.734723475976807e-17,1.7347234759768071e-17
17.65841317176819,0.013037025928497314,1.734723475976807e-17,1.7347234759768071e-17
17.766574144363403,0.014867687597870827,1.734723475976807e-17,1.7347234759768071e-17
17.84971308708191,0.01201831828802824,1.734723475976807e-17,1.9081958235744878e-17
17.946916103363037,0.014071769081056118,-0.004747935513921039,-0.0047479355139210411
18.054660081863403,0.014400897547602654,-0.004747935513921039,-0.0047479355139210394
18.1565101146698,0.011919431388378143,-0.004747935513921039,-0.0047479355139210359
18.253931045532227,0.00964476726949215,1.734723475976807e-17,1.7347234759768071e-17
18.373783111572266,0.00964476726949215,1.734723475976807e-17,1.7347234759768071e-17
18.452797174453735,0.00964476726949215,1.734723475976807e-17,1.9081958235744878e-17
18.56193709373474,0.007673173677176237,1.734723475976807e-17,1.7347234759768071e-17
